Cabernet_Franc,sweetly_ripe,ripe_black,black_raspberry,raspberry_elderberry,elderberry_wreathed,wreathed_buddleia,buddleia_heliotrope,heliotrope_florality,florality_nose,nose_saumur-champigny,saumur-champigny_poyeux,poyeux_sandy,sandy_well,well_chalky,chalky_site,site_t,,,,,,,
Cabernet_Franc,tasted_multiple,multiple_barrels,barrels_largely,largely_used,used_growth,growth_new,new_handiwork,handiwork_tonnelier,tonnelier_materials,materials_rougeard,rougeard_basic,basic_saumur-champigny,saumur-champigny_parcels,parcels_relatively,relatively_clay,,,,,,,,
Cabernet_Franc,alzero_possesses,possesses_thick,thick_viscous,viscous_purple,purple_color,color_unctuous,unctuous_texture,texture_fabulous,fabulous_purity,purity_gobs,gobs_black,black_fruits,fruits_intermingled,intermingled_aromas,aromas_licorice,licorice_truffles,truff,,,,,,
Cabernet_Franc,palazzi_cases,cases_blend,blend_boasts,boasts_dense,dense_ruby,ruby_purple,purple_color,color_addition,addition_complex,complex_nose,nose_currants,currants_cigar,cigar_box,box_plums,plums_cherry,cherry_liqueur,liqueur_hint,hint_toasty,toasty_oak,oak_backg,,,
Cabernet_Franc,flying_pig,pig_aged,aged_new,new_oak,oak_opaque,opaque_purple,purple_exotic,exotic_perfume,perfume_palate,palate_mouth-coating,mouth-coating_rich,rich_oak,oak_totally,totally_integrated,integrated_manages,manages_elegant,elegant_powerful,powerful_minerals,,,,,
Cabernet_Franc,block_blend,blend_one,one_finest,finest_tasted,tasted_hatton,hatton_put,put_considerable,considerable_weight,weight_since,since_last,last_exceptional,exceptional_nose,nose_white,white_chocolate,chocolate_espresso,espresso_tobacco,tobacco_leaf,leaf_raspber,,,,,
Cabernet_Franc,paramour_blend,blend_equal,equal_parts,parts_elegant,elegant_red,red_offering,offering_subtle,subtle_notes,notes_mint,mint_sweet,sweet_cherries,cherries_black,black_currants,currants_raspberries,raspberries_cedar,cedar_sweet,sweet_oak,oak_cuts,cuts_medium,,,,
Cabernet_Franc,flying_pig,pig_blend,blend_take,take_sourced,sourced_yields,yields_tons,tons_per,per_offers,offers_sexy,sexy_bouquet,bouquet_mineral,mineral_asian,asian_spices,spices_incense,incense_black,black_cherry,cherry_black,black_currant,currant_full-bodied,full-b,,,
Cabernet_Franc,montebruno_linear,linear_offerings,offerings_balance,balance_impeccable,impeccable_measure,measure_varietal,varietal_definition,definition_missing,missing_still,still_reveals,reveals_lovely,lovely_balance,balance_poise,poise_anticipated,anticipated_maturi,,,,,,,,
Cabernet_Franc,flows_glass,glass_layers,layers_perfumed,perfumed_dark,dark_fruit,fruit_espresso,espresso_mocha,mocha_herbs,herbs_possesses,possesses_gorgeous,gorgeous_textural,textural_richness,richness_depth,depth_utterly,utterly_engaging,engaging_style,style_little,li,,,,,
Cabernet_Franc,planted_foot,foot_elevation,elevation_represents,represents_cases,cases_performed,performed_brilliantly,brilliantly_height,height_another,another_example,example_potential,potential_spring,spring_mountain,mountain_dense,dense_purple-hued,purple-hued_richl,,,,,,,,
Cabernet_Franc,detert_swirls,swirls_around,around_glass,glass_heady,heady_concoction,concoction_espresso,espresso_mocha,mocha_licorice,licorice_plums,plums_sweet,sweet_floral,floral_notes,notes_attractive,attractive_element,element_lift,lift_layered,layered_beautifully,,,,,,
Cabernet_Franc,impresses_layered,layered_finessed,finessed_personality,personality_sweet,sweet_herbs,herbs_roasted,roasted_coffee,coffee_beans,beans_licorice,licorice_succulent,succulent_cherries,cherries_woven,woven_together,together_subtle,subtle_refined,refined_red,r,,,,,,
Cabernet_Franc,lomas_valle,valle_offers,offers_aromas,aromas_cinnamon,cinnamon_clove,clove_cherry,cherry_blossom,blossom_dried,dried_herbs,herbs_saddle,saddle_leather,leather_black,black_currant,currant_glass,glass_reveals,reveals_excellent,excellent_spice,spice_smooth,,,,,
Cabernet_Franc,ontogeny_rich,rich_radiant,radiant_endowed,endowed_expressive,expressive_layers,layers_dark,dark_red,red_fruit,fruit_flowers,flowers_licorice,licorice_shows,shows_gorgeous,gorgeous_fleshiness,fleshiness_juice,juice_up-front,up-front_approachable,approacha,,,,,,
Cabernet_Franc,proprietary_red,red_whitney,whitney_showket,showket_emerges,emerges_glass,glass_dark,dark_red,red_fruit,fruit_flowers,flowers_licorice,licorice_mint,mint_flowers,flowers_full,full_finesse,finesse_understated,understated_elegance,elegance_layers,layers_fru,,,,,
Cabernet_Franc,rousten_historic,historic_series,series_shows,shows_lovely,lovely_depth,depth_mid-palate,mid-palate_pliancy,pliancy_subtle,subtle_notes,notes_spice,spice_mocha,mocha_giveaway,giveaway_varietal,varietal_character,character_bit,bit_subdued,subdued_instead,i,,,,,
Cabernet_Franc,marks_return,return_much,much_varietally,varietally_expressive,expressive_style,style_dried,dried_herbs,herbs_mocha,mocha_wild,wild_flowers,flowers_plums,plums_black,black_cherries,cherries_come,come_together,together_impeccable,impeccable_endowed,endowed,,,,,
Cabernet_Franc,marks_return,return_much,much_varietally,varietally_expressive,expressive_style,style_dried,dried_herbs,herbs_mocha,mocha_wild,wild_flowers,flowers_plums,plums_black,black_cherries,cherries_come,come_together,together_impeccable,impeccable_endowed,endowed,,,,,
Cabernet_Franc,brings_together,together_elements,elements_make,make_pride,pride_delicious,delicious_espresso,espresso_savory,savory_herbs,herbs_bittersweet,bittersweet_chocolate,chocolate_graphite,graphite_notes,notes_meld,meld_together,together_beautifully,beautifully_,,,,,,,
Cabernet_Franc,terrasses_medium-bodied,medium-bodied_stylish,stylish_lambert,lambert_playing,playing_dangerous,dangerous_game,game_using,using_so2,so2_bottles,bottles_sound,sound_hopefully,hopefully_anyone,anyone_trying,trying_will,will_find,find_crunchy,crunchy_fruit,f,,,,,
Cabernet_Franc,top_alliet,alliet_comparable,comparable_finesse,finesse_elegance,elegance_balance,balance_might,might_call,call_unspectacular,unspectacular_unite,unite_merits,merits_much,much_rarer,rarer_often,often_frivolously,frivolously_claimed,claimed_indeed,indeed_s,,,,,,
Cabernet_Franc,rapszodia_cuv_e,cuv_e_composed,composed_kapcsandy,kapcsandy_considers,considers_yountville,yountville_version,version_famous,famous_ch_teau,ch_teau_coming,coming_modest,modest_natural,natural_alcohol,alcohol_aged,aged_new,new_oak,oak_cases,cases_beauty,be,,,,,
Cabernet_Franc,aroma_crazy,crazy_flowers,flowers_mushroom,mushroom_forest,forest_floor,floor_fruit,fruit_seems,seems_like,like_walking,walking_row,row_nose,nose_glass,glass_full-bodied,full-bodied_fabulous,fabulous_layers,layers_ultra-fine,ultra-fine_tannins,tannins_mil,,,,,
Cabernet_Franc,brilliant_aged,aged_exceptionally,exceptionally_well,well_never,never_gone,gone_dumb,dumb_period,period_continues,continues_develop,develop_without,without_losing,losing_gorgeously,gorgeously_rich,rich_fruit,fruit_unctuous,unctuous_texture,texture_still,s,,,,,
Cabernet_Franc,hexameter_boasts,boasts_stunning,stunning_textural,textural_depth,depth_richness,richness_amazingly,amazingly_sense,sense_heaviness,heaviness_mocha,mocha_espresso,espresso_violets,violets_sage,sage_orange,orange_rind,rind_plums,plums_woven,woven_together,,,,,,
Cabernet_Franc,dense_ruby,ruby_purple-colored,purple-colored_diamond,diamond_mountain,mountain_offers,offers_big,big_spicy,spicy_earthy,earthy_dried,dried_herb,herb_loamy,loamy_soil,soil_tar-scented,tar-scented_bouquet,bouquet_tough,tough_tannin,tannin_finish,finish_may,,,,,
Cabernet_Franc,ethereal_cases,cases_displays,displays_hints,hints_roasted,roasted_herbs,herbs_truffles,truffles_cranberries,cranberries_black,black_cherries,cherries_even,even_blacker,blacker_fruits,fruits_mid-weight,mid-weight_elegance,elegance_purity,purity_sublime,su,,,,,,
Cabernet_Franc,finest_emerge,emerge_jonata,jonata_alma,alma_jonata,jonata_cropped,cropped_tons,tons_fruit,fruit_per,per_ethereal,ethereal_floral,floral_notes,notes_intermixed,intermixed_notions,notions_black,black_raspberries,raspberries_blueberries,blueberries_graphite,,,,,,
Cabernet_Franc,foucaults_saumur-champigny,saumur-champigny_poyeux,poyeux_decidedly,decidedly_gamy,gamy_nose,nose_concentrated,concentrated_blackberry,blackberry_cassis,cassis_well,well_beet,beet_rhubarb,rhubarb_sweet,sweet_pea,pea_brown,brown_spices,spices_black,black_t,,,,,,
Cabernet_Franc,inky_opaque,opaque_purple-colored,purple-colored_leopoldina,leopoldina_offers,offers_attractive,attractive_blueberry-scented,blueberry-scented_nose,nose_stunning,stunning_medium,medium_full-bodied,full-bodied_flavors,flavors_coat,coat_palate,palate_heavy,,,,,,,,,
Cabernet_Franc,nearly_perfect,perfect_force,force_nature,nature_comes,comes_parcel,parcel_planted,planted_gravelly,gravelly_bench,bench_beckstoffer,beckstoffer_kalon,kalon_cuv_e,cuv_e_great,great_course,course_luc,luc_morlet,morlet_acid,acid_adjustments,adjustments_enzy,,,,,
Cabernet_Franc,overlay_resin,resin_spice,spice_new,new_wood,wood_seriously,seriously_interfere,interfere_projection,projection_haunting,haunting_lilac,lilac_buddleia,buddleia_perfume,perfume_scent,scent_well-concentrated,well-concentrated_sappy,sappy_dark,dark_fresh,fre,,,,,,
Cabernet_Franc,right_bank,bank_perennial,perennial_conn,conn_since,since_debut,debut_gus,gus_homage,homage_right,right_bank,bank_pomerol,pomerol_dense,dense_ruby,ruby_purple-colored,purple-colored_proprietary,proprietary_red,red_blend,blend_right,right_bank,bank_offers,,,,
Cabernet_Franc,stunning_alzero,alzero_beautiful,beautiful_beyond,beyond_words,words_really,really_stands,stands_startling,startling_focus,focus_definition,definition_elegant,elegant_grapes,grapes_added,added_intensity,intensity_heft,heft_unlike,unlike_red,red_valpolicel,,,,,,
Cabernet_Franc,stunning_ontogeny,ontogeny_proprietary,proprietary_red,red_blend,blend_boasts,boasts_opaque,opaque_purple,purple_color,color_along,along_notes,notes_blueberries,blueberries_boysenberries,boysenberries_mocha,mocha_subtle,subtle_smoke,smoke_expansive,expans,,,,,,
Cabernet_Franc,terrific_extremely,extremely_textured,textured_boasts,boasts_floral,floral_black,black_fruit-scented,fruit-scented_nose,nose_underlying,underlying_mineral,mineral_earthiness,earthiness_medium,medium_full-bodied,full-bodied_ethereal,ethereal_sense,sense_li,,,,,,,,
Cabernet_Franc,gr_zeaux_old,old_growing,growing_gravelly,gravelly_clay,clay_stony,stony_soil,soil_helps,helps_old,old_create,create_racy,racy_deep,deep_saturated,saturated_feels,feels_open,open_rather,rather_weighty,weighty_concentrated,concentrated_focusing,focusing_at,,,,
Cabernet_Franc,cases_splendid,splendid_boasts,boasts_dense,dense_purple,purple_color,color_well,well_sumptuous,sumptuous_nose,nose_menthol,menthol_black,black_raspberries,raspberries_cherries,cherries_currants,currants_mineral,mineral_licorice,licorice_notes,notes_also,,,,,,
Cabernet_Franc,much_like,like_crocker,crocker_starr,starr_warm,warm_resonant,resonant_blossoms,blossoms_palate,palate_tons,tons_pure,pure_varietal,varietal_character,character_grilled,grilled_herbs,herbs_mocha,mocha_cedar,cedar_new,new_leather,leather_laced,laced_togeth,,,,
Cabernet_Franc,grippy_edge,edge_running,running_roasted,roasted_tobacco,tobacco_leaf,leaf_dark,dark_olive,olive_notes,notes_coursing,coursing_mouthwatering,mouthwatering_black,black_cherry,cherry_black,black_currant,currant_fruit,fruit_followed,followed_iron,iron_note,n,,,,
Cabernet_Franc,something_numinous,numinous_underlying,underlying_complexity,complexity_hair,hair_back,back_neck,neck_stand,stand_impossible,impossible_fully,fully_grasp,grasp_blind,blind_tasting,tasting_saturated,saturated_blackness,blackness_texture,texture_creamy,crea,,,,,,
Cabernet_Franc,fine_blend,blend_based,based_shows,shows_hallmarks,hallmarks_cooler-climate,cooler-climate_dryness,dryness_refined,refined_tannins,tannins_herb-inflected,herb-inflected_cherries,cherries_blackberries,blackberries_elegant,elegant_balanced,balanced_develop,,,,,,,,,
Cabernet_Franc,fleshy_red,red_shows,shows_black,black_cherry,cherry_spice,spice_herb,herb_flavors,flavors_firm,firm_tannins,tannins_good,good_concentration,concentration_drinkable,drinkable_improve,improve_taluau,taluau_fabulous,fabulous_grower,grower_bourgueil,bourguei,,,,,
Cabernet_Franc,fleshy_toasty,toasty_style,style_offers,offers_core,core_dark,dark_plum,plum_raspberry,raspberry_notes,notes_laced,laced_roasted,roasted_apple,apple_wood,wood_maduro,maduro_tobacco,tobacco_nice,nice_mouthwatering,mouthwatering_tapenade,tapenade_note,note_,,,,
Cabernet_Franc,full-bodied_red,red_combines,combines_ripe,ripe_rich,rich_layers,layers_spice,spice_plum,plum_black,black_cherry,cherry_slow,slow_unfold,unfold_well-balanced,well-balanced_elegant,elegant_focused,focused_ending,ending_fine-grained,fine-grained_tannins,tan,,,,,
Cabernet_Franc,wonderful_nose,nose_black,black_cherries,cherries_plum,plum_touch,touch_cooked,cooked_meats,meats_well,well_defined,defined_peppery,peppery_elements,elements_normally,normally_associated,associated_palate,palate_ripe,ripe_almost,almost_over-ripe,over-ripe,,,,,
Cabernet_Franc,varietal_star,star_excellent,excellent_tamarack,tamarack_lineup,lineup_deep,deep_dense,dense_black,black_cherry,cherry_iron,iron_cherry,cherry_liqueur,liqueur_licorice,licorice_polished,polished_tannins,tannins_long,long_satisfying,satisfying_can,can_cell,,,,,
Cabernet_Franc,fun_easy,easy_like,like_also,also_serious,serious_hard,hard_juggling,juggling_act,act_pride,pride_pulls,pulls_well,well_shows,shows_lighter,lighter_side,side_silky,silky_almost,almost_delicate,delicate_body,body_framing,framing_cherry,cherry_oak,oak_flavo,,
Cabernet_Franc,fun_easy,easy_like,like_also,also_serious,serious_hard,hard_juggling,juggling_act,act_pride,pride_pulls,pulls_well,well_shows,shows_lighter,lighter_side,side_silky,silky_almost,almost_delicate,delicate_body,body_framing,framing_cherry,cherry_oak,oak_flavo,,
Cabernet_Franc,solid_firm,firm_ripe,ripe_dry,dry_structure,structure_still,still_youthful,youthful_tannins,tannins_weight,weight_potential,potential_age,age_smoky,smoky_aromas,aromas_fragrant,fragrant_berry,berry_fruits,fruits_bursting,bursting_glass,glass_giving,giving,,,,
Cabernet_Franc,big_red,red_gets,gets_deep,deep_young,young_color,color_open,open_aromas,aromas_smoke,smoke_meat,meat_plums,plums_firm,firm_palate,palate_plenty,plenty_plum,plum_tobacco,tobacco_flavors,flavors_distinctive,distinctive_rich,,,,,
Cabernet_Franc,exciting_set,set_pott,pott_also,also_makes,makes_number,number_clients,clients_consulting,consulting_practice,practice_pott,pott_consultant,consultant_pott,pott_consulted,consulted_top,top_names,names_including,including_blackbird,blackbird_fisher,fisher_,,,,,
Cabernet_Franc,fleshing_dark,dark_bramble,bramble_cocoa,cocoa_tobacco,tobacco_notes,notes_melding,melding_core,core_blackberry,blackberry_red,red_currant,currant_fruit,fruit_peppery,peppery_edge,edge_bounces,bounces_finish,finish_revealing,revealing_chalky,chalky_spine,,,,,
Cabernet_Franc,like_port,port_black,black_color,color_amazing,amazing_aromas,aromas_blackberries,blackberries_minerals,minerals_full-bodied,full-bodied_off-dry,off-dry_masses,masses_fruit,fruit_soft,soft_round,round_tannins,tannins_weird,weird_wonderful,wonderful_great,,,,,,
Cabernet_Franc,one_francs,francs_works,works_really,really_gorgeous,gorgeous_showing,showing_full-bodied,full-bodied_firmness,firmness_without,without_tannic,tannic_weight,weight_density,density_flavors,flavors_veer,veer_toward,toward_scrumptious,scrumptious_red,red_che,,,,,,
Cabernet_Franc,rich_pure,pure_just,just_kiss,kiss_bacony,bacony_toast,toast_guiding,guiding_core,core_crushed,crushed_plum,plum_cherry,cherry_currant,currant_fruit,fruit_sweet,sweet_tapenade,tapenade_lightly,lightly_toasted,toasted_spice,spice_notes,notes_fill,fill_fini,,,
Cabernet_Franc,superfresh_pure,pure_lovely,lovely_green,green_tobacco,tobacco_notes,notes_lacing,lacing_dark,dark_currant,currant_fig,fig_plum,plum_fruit,fruit_together,together_chalky,chalky_edge,edge_frames,frames_finish,finish_fruit,fruit_fleshes,fleshes_drink,,,,
Cabernet_Franc,nicely_defined,defined_clean-as,clean-as_can-be,can-be_middleweight,middleweight_gets,gets_high,high_marks,marks_balance,balance_tight,tight_line,line_lingering,lingering_raspberry-like,raspberry-like_tea-accented,tea-accented_fruit,fruit_stands,stands_ap,,,,,,,
Cabernet_Franc,gravelly_base,base_limestone,limestone_sits,sits_left,left_bank,bank_river,river_date,date_open,open_give,give_plenty,plenty_time,time_decanter,decanter_evolve,evolve_past,past_oak,oak_slowly,slowly_emerges,emerges_scent,scent_persimmon,persimmon_strawber,,,
Cabernet_Franc,night_revelation,revelation_pure,pure_light,light_jewelly,jewelly_fruit,fruit_admirable,admirable_transparency,transparency_way,way_gracefully,gracefully_old,old_clean,clean_pure,pure_recorked,recorked_may,may_well,well_refreshed,refreshed_younger,younger,,,,,
Cabernet_Franc,toast-driven_well-integrated,well-integrated_charcoal,charcoal_graphite,graphite_notes,notes_backed,backed_smoky,smoky_mesquite,mesquite_blackberry,blackberry_warm,warm_licorice,licorice_cocoa,cocoa_notes,notes_finish,finish_lets,lets_intriguing,intriguin,,,,,,,
Cabernet_Franc,focused_sleek,sleek_iron,iron_frame,frame_mouthwatering,mouthwatering_notes,notes_black,black_cherry,cherry_savory,savory_herb,herb_sweet,sweet_tapenade,tapenade_fresh,fresh_racy,racy_finish,finish_drink,drink_cases,cases_imported,imported__jm,_jm_yet,yet,,,
Cabernet_Franc,blend_benefits,benefits_one,one_best,best_varietal,varietal_intense,intense_perfumes,perfumes_well,well_immense,immense_concentration,concentration_structure,structure_tannins,tannins_fine,fine_never,never_dry,dry_held,held_ample,ample_acidity,acidity_wil,,,,,
